txn_id,txn_date,account_id,rep_id,division,sku_id,supplier_id,cases_sold,discount_pct,revenue_usd,channel
14013,2025-05-29,154,15,Spirits Division,2005,8,1,0.0,420.0,On-Premise
14014,2025-01-16,31,12,North Division,1003,1,2,0.0,264.0,Off-Premise
14015,2025-04-29,96,5,Fairfield County,2003,7,10,0.0,2640.0,On-Premise
14016,2025-12-30,19,2,North Division,2013,5,6,0.0,1656.0,On-Premise
14017,2024-12-09,171,11,Spirits Division,2004,7,10,0.0,3600.0,On-Premise
14018,2025-07-01,89,7,Fairfield County,2006,15,3,0.0,1224.0,Off-Premise
14019,2025-01-08,181,15,Spirits Division,2011,5,4,0.0,1824.0,On-Premise
14020,2024-04-24,175,11,Spirits Division,1007,10,2,0.0,528.0,On-Premise
14021,2024-07-02,34,1,North Division,2004,7,3,0.0,1080.0,Off-Premise
14022,2025-03-10,146,15,Spirits Division,1001,1,2,3.0,232.8,On-Premise
14023,2025-06-28,96,5,Fairfield County,2003,7,2,0.0,528.0,On-Premise
14024,2025-01-27,58,4,South Division,2015,4,3,0.0,684.0,On-Premise
14025,2025-11-21,86,7,Fairfield County,2001,4,2,0.0,600.0,On-Premise
14026,2024-03-22,24,2,North Division,2015,4,6,0.0,1368.0,On-Premise
14027,2024-06-02,19,2,North Division,2011,5,10,0.0,4560.0,On-Premise
14028,2024-01-08,27,1,North Division,1004,12,1,0.0,216.0,Off-Premise
14029,2024-12-11,94,5,Fairfield County,2010,5,2,3.0,605.28,Off-Premise
14030,2025-12-25,150,10,Spirits Division,2012,6,7,0.0,1680.0,On-Premise
14031,2025-08-27,133,8,Worldwide Wines,1002,11,1,0.0,144.0,On-Premise
14032,2024-09-21,141,8,Worldwide Wines,2007,14,1,7.0,178.56,Off-Premise
14033,2024-07-21,26,2,North Division,2003,7,8,0.0,2112.0,Off-Premise
14034,2025-06-11,143,9,Worldwide Wines,2011,5,14,0.0,6384.0,On-Premise
14035,2025-09-21,70,13,South Division,2013,5,4,10.0,993.6,On-Premise
14036,2025-04-10,133,8,Worldwide Wines,2010,5,17,0.0,5304.0,On-Premise
14037,2025-03-21,162,15,Spirits Division,2015,4,1,0.0,228.0,On-Premise
14038,2024-02-19,140,9,Worldwide Wines,1001,1,1,0.0,120.0,On-Premise
14039,2025-04-20,92,5,Fairfield County,2014,5,8,0.0,2400.0,Off-Premise
14040,2024-10-15,39,2,North Division,2014,5,2,7.0,558.0,On-Premise
14041,2024-02-10,59,3,South Division,1002,11,3,0.0,432.0,On-Premise
14042,2024-05-04,170,11,Spirits Division,1009,3,4,3.0,325.92,On-Premise
14043,2025-05-16,72,3,South Division,2009,4,1,0.0,288.0,Off-Premise
14044,2025-04-16,175,11,Spirits Division,2012,6,2,0.0,480.0,On-Premise
14045,2025-01-10,82,6,Fairfield County,2006,15,6,0.0,2448.0,On-Premise
14046,2024-02-21,76,3,South Division,1009,3,1,5.0,79.8,On-Premise
14047,2025-09-05,88,6,Fairfield County,2004,7,1,0.0,360.0,Off-Premise
14048,2025-12-03,158,11,Spirits Division,2001,4,22,0.0,6600.0,Off-Premise
14049,2025-01-13,130,14,Worldwide Wines,2012,6,3,0.0,720.0,Off-Premise
14050,2024-09-15,38,1,North Division,2012,6,11,0.0,2640.0,Off-Premise
14051,2025-03-11,86,7,Fairfield County,1005,13,6,0.0,936.0,On-Premise
14052,2024-12-11,155,10,Spirits Division,2009,4,1,0.0,288.0,On-Premise
14053,2025-11-22,19,2,North Division,2014,5,4,0.0,1200.0,On-Premise
14054,2024-10-30,28,12,North Division,1008,2,1,0.0,72.0,On-Premise
14055,2024-01-25,120,7,Fairfield County,2013,5,1,0.0,276.0,On-Premise
14056,2025-07-09,168,11,Spirits Division,1003,1,7,0.0,924.0,Off-Premise
14057,2024-09-30,35,12,North Division,1005,13,1,5.0,148.2,On-Premise
14058,2024-07-02,106,5,Fairfield County,2004,7,6,0.0,2160.0,On-Premise
14059,2024-10-27,155,10,Spirits Division,2007,14,12,0.0,2304.0,On-Premise
14060,2024-12-31,106,5,Fairfield County,1005,13,4,0.0,624.0,On-Premise
14061,2025-03-03,111,7,Fairfield County,2012,6,8,0.0,1920.0,On-Premise
14062,2024-01-18,135,14,Worldwide Wines,2013,5,1,0.0,276.0,On-Premise
14063,2025-04-02,36,1,North Division,2001,4,7,0.0,2100.0,Off-Premise
14064,2024-11-28,16,2,North Division,1006,9,9,0.0,1152.0,Off-Premise
14065,2024-10-31,126,8,Worldwide Wines,2007,14,2,0.0,384.0,On-Premise
14066,2025-10-13,83,7,Fairfield County,1006,9,1,0.0,128.0,Off-Premise
14067,2024-02-06,184,10,Spirits Division,2012,6,1,0.0,240.0,On-Premise
14068,2025-09-02,65,13,South Division,2009,4,5,7.0,1339.2,Off-Premise
14069,2024-04-24,141,8,Worldwide Wines,2009,4,1,0.0,288.0,Off-Premise
14070,2024-12-31,140,9,Worldwide Wines,2004,7,8,0.0,2880.0,On-Premise
14071,2024-02-07,90,5,Fairfield County,1001,1,1,0.0,120.0,On-Premise
14072,2025-06-28,109,7,Fairfield County,2003,7,9,0.0,2376.0,On-Premise
14073,2025-02-09,124,8,Worldwide Wines,2001,4,1,0.0,300.0,Off-Premise
14074,2024-09-11,49,3,South Division,1009,3,6,0.0,504.0,On-Premise
14075,2024-06-28,84,5,Fairfield County,2006,15,1,0.0,408.0,Off-Premise
14076,2024-03-27,178,15,Spirits Division,1002,11,1,3.0,139.68,Off-Premise
14077,2025-07-01,175,11,Spirits Division,1001,1,1,5.0,114.0,On-Premise
14078,2024-04-06,31,12,North Division,2011,5,6,0.0,2736.0,Off-Premise
14079,2024-05-09,21,1,North Division,1002,11,1,0.0,144.0,On-Premise
14080,2024-05-28,61,3,South Division,2004,7,1,0.0,360.0,On-Premise
14081,2025-10-10,87,5,Fairfield County,2002,5,1,0.0,240.0,On-Premise
14082,2025-05-20,140,9,Worldwide Wines,1004,12,4,0.0,864.0,On-Premise
14083,2025-03-17,20,12,North Division,1009,3,7,5.0,558.6,On-Premise
14084,2024-10-08,97,5,Fairfield County,1005,13,5,0.0,780.0,On-Premise
14085,2024-12-19,45,13,South Division,2014,5,1,0.0,300.0,Off-Premise
14086,2025-04-14,109,7,Fairfield County,2009,4,1,0.0,288.0,On-Premise
14087,2025-12-06,71,3,South Division,2008,6,1,0.0,168.0,Off-Premise
14088,2025-09-24,171,11,Spirits Division,1007,10,1,0.0,264.0,On-Premise
14089,2024-09-06,79,3,South Division,1001,1,3,0.0,360.0,On-Premise
14090,2025-06-20,115,7,Fairfield County,2011,5,8,0.0,3648.0,Off-Premise
14091,2025-08-05,103,5,Fairfield County,2011,5,1,0.0,456.0,On-Premise
14092,2025-04-14,148,11,Spirits Division,2010,5,6,0.0,1872.0,On-Premise
14093,2024-02-11,101,6,Fairfield County,2003,7,5,0.0,1320.0,On-Premise
14094,2024-03-19,142,9,Worldwide Wines,2014,5,2,0.0,600.0,On-Premise
14095,2024-11-30,57,3,South Division,2013,5,4,0.0,1104.0,On-Premise
14096,2025-01-16,143,9,Worldwide Wines,1008,2,1,0.0,72.0,On-Premise
14097,2024-02-09,96,5,Fairfield County,1009,3,1,0.0,84.0,On-Premise
14098,2024-05-30,108,6,Fairfield County,2012,6,1,0.0,240.0,On-Premise
14099,2025-09-15,141,8,Worldwide Wines,1008,2,3,0.0,216.0,Off-Premise
14100,2025-10-15,11,1,North Division,2004,7,6,7.0,2008.8,Off-Premise
14101,2024-04-13,36,1,North Division,2006,15,8,3.0,3166.08,Off-Premise
14102,2025-01-26,42,13,South Division,2001,4,8,0.0,2400.0,On-Premise
14103,2025-06-08,117,6,Fairfield County,2012,6,5,0.0,1200.0,On-Premise
14104,2024-03-21,100,6,Fairfield County,1004,12,2,0.0,432.0,On-Premise
14105,2024-12-11,39,2,North Division,2012,6,4,5.0,912.0,On-Premise
14106,2025-10-14,62,3,South Division,2004,7,11,0.0,3960.0,Off-Premise
14107,2024-11-05,173,15,Spirits Division,1007,10,1,0.0,264.0,Off-Premise
14108,2025-03-08,37,12,North Division,2005,8,1,5.0,399.0,Off-Premise
14109,2025-02-14,11,1,North Division,2009,4,1,0.0,288.0,Off-Premise
14110,2024-01-23,26,2,North Division,2007,14,1,0.0,192.0,Off-Premise
14111,2024-07-07,73,13,South Division,1008,2,4,0.0,288.0,Off-Premise
14112,2024-09-20,130,14,Worldwide Wines,2010,5,4,5.0,1185.6,Off-Premise
14113,2025-10-30,135,14,Worldwide Wines,1006,9,1,5.0,121.6,On-Premise
14114,2024-03-22,182,15,Spirits Division,1001,1,5,0.0,600.0,Off-Premise
14115,2025-03-19,97,5,Fairfield County,1010,2,1,0.0,88.0,On-Premise
14116,2024-04-29,170,11,Spirits Division,1002,11,1,0.0,144.0,On-Premise
14117,2024-07-15,74,3,South Division,1005,13,1,0.0,156.0,On-Premise
14118,2025-08-07,100,6,Fairfield County,1006,9,9,0.0,1152.0,On-Premise
14119,2024-09-24,54,4,South Division,1008,2,1,3.0,69.84,Off-Premise
14120,2024-11-06,45,13,South Division,2003,7,4,0.0,1056.0,Off-Premise
14121,2025-09-22,95,6,Fairfield County,1008,2,1,0.0,72.0,On-Premise
14122,2025-06-10,13,1,North Division,1007,10,22,0.0,5808.0,Off-Premise
14123,2025-07-06,103,5,Fairfield County,1007,10,4,0.0,1056.0,On-Premise
14124,2024-09-06,9,1,North Division,1001,1,2,0.0,240.0,Off-Premise
14125,2025-12-11,96,5,Fairfield County,1001,1,4,0.0,480.0,On-Premise
14126,2024-02-20,141,8,Worldwide Wines,2005,8,4,3.0,1629.6,Off-Premise
14127,2025-01-18,110,7,Fairfield County,1009,3,1,0.0,84.0,On-Premise
14128,2025-08-10,82,6,Fairfield County,1006,9,14,0.0,1792.0,On-Premise
14129,2025-04-29,57,3,South Division,2012,6,14,7.0,3124.8,On-Premise
14130,2024-08-08,106,5,Fairfield County,2003,7,4,7.0,982.08,On-Premise
14131,2025-03-23,110,7,Fairfield County,1007,10,6,0.0,1584.0,On-Premise
14132,2024-10-08,30,12,North Division,1007,10,16,5.0,4012.8,Off-Premise
14133,2025-12-06,25,2,North Division,2011,5,1,0.0,456.0,Off-Premise
14134,2024-07-09,117,6,Fairfield County,1004,12,22,0.0,4752.0,On-Premise
14135,2024-10-10,7,1,North Division,2003,7,1,5.0,250.8,On-Premise
14136,2025-05-28,50,13,South Division,1003,1,1,3.0,128.04,On-Premise
14137,2025-11-18,155,10,Spirits Division,2015,4,20,0.0,4560.0,On-Premise
14138,2024-02-16,64,4,South Division,2013,5,1,0.0,276.0,On-Premise
14139,2025-09-11,120,7,Fairfield County,2009,4,2,7.0,535.68,On-Premise
14140,2025-02-12,100,6,Fairfield County,2008,6,4,0.0,672.0,On-Premise
14141,2024-07-04,102,5,Fairfield County,1006,9,3,0.0,384.0,Off-Premise
14142,2025-11-25,33,1,North Division,1002,11,1,3.0,139.68,Off-Premise
14143,2024-10-18,44,13,South Division,1010,2,1,0.0,88.0,Off-Premise
14144,2024-10-06,66,3,South Division,1009,3,1,7.0,78.12,On-Premise
14145,2024-01-06,18,12,North Division,2010,5,2,0.0,624.0,Off-Premise
14146,2025-02-20,122,8,Worldwide Wines,2007,14,6,0.0,1152.0,On-Premise
14147,2024-07-31,137,8,Worldwide Wines,2015,4,3,0.0,684.0,On-Premise
14148,2024-01-20,31,12,North Division,1006,9,1,0.0,128.0,Off-Premise
14149,2025-02-28,163,15,Spirits Division,2015,4,4,0.0,912.0,On-Premise
14150,2025-11-03,138,8,Worldwide Wines,2015,4,1,0.0,228.0,Off-Premise
14151,2024-05-12,46,3,South Division,1008,2,23,0.0,1656.0,Off-Premise
14152,2024-10-08,57,3,South Division,1008,2,6,10.0,388.8,On-Premise
14153,2024-09-30,182,15,Spirits Division,1002,11,4,0.0,576.0,Off-Premise
14154,2025-04-18,121,14,Worldwide Wines,1006,9,5,0.0,640.0,On-Premise
14155,2025-09-05,182,15,Spirits Division,1007,10,7,0.0,1848.0,Off-Premise
14156,2025-10-12,5,12,North Division,2012,6,1,3.0,232.8,On-Premise
14157,2024-11-21,28,12,North Division,1006,9,3,3.0,372.48,On-Premise
14158,2024-04-09,148,11,Spirits Division,1006,9,3,0.0,384.0,On-Premise
14159,2024-08-14,140,9,Worldwide Wines,2008,6,1,10.0,151.2,On-Premise
14160,2024-08-18,37,12,North Division,1005,13,7,0.0,1092.0,Off-Premise
14161,2024-01-19,79,3,South Division,2011,5,1,0.0,456.0,On-Premise
14162,2025-12-27,108,6,Fairfield County,2001,4,8,0.0,2400.0,On-Premise
14163,2024-11-28,155,10,Spirits Division,2012,6,2,5.0,456.0,On-Premise
14164,2024-08-14,142,9,Worldwide Wines,1003,1,4,0.0,528.0,On-Premise
14165,2024-03-06,140,9,Worldwide Wines,2015,4,5,0.0,1140.0,On-Premise
14166,2025-09-18,81,7,Fairfield County,2008,6,2,5.0,319.2,On-Premise
14167,2024-10-21,14,2,North Division,2010,5,4,0.0,1248.0,On-Premise
14168,2025-12-30,3,1,North Division,1005,13,1,0.0,156.0,Off-Premise
14169,2025-09-15,174,11,Spirits Division,1004,12,1,0.0,216.0,Off-Premise
14170,2025-04-16,39,2,North Division,1007,10,17,0.0,4488.0,On-Premise
14171,2025-08-25,115,7,Fairfield County,1001,1,2,0.0,240.0,Off-Premise
14172,2025-03-06,51,13,South Division,2010,5,4,3.0,1210.56,On-Premise
14173,2025-10-12,37,12,North Division,2006,15,3,0.0,1224.0,Off-Premise
14174,2025-09-01,143,9,Worldwide Wines,2012,6,3,0.0,720.0,On-Premise
14175,2024-12-02,29,1,North Division,2013,5,4,0.0,1104.0,Off-Premise
14176,2025-07-08,1,1,North Division,2012,6,4,0.0,960.0,On-Premise
14177,2025-02-02,85,6,Fairfield County,2007,14,8,0.0,1536.0,Off-Premise
14178,2025-05-02,164,15,Spirits Division,2008,6,11,0.0,1848.0,On-Premise
14179,2025-07-25,168,11,Spirits Division,2014,5,3,5.0,855.0,Off-Premise
14180,2024-01-13,51,13,South Division,2007,14,2,0.0,384.0,On-Premise
14181,2024-12-17,20,12,North Division,2007,14,15,0.0,2880.0,On-Premise
14182,2024-12-14,96,5,Fairfield County,2008,6,3,0.0,504.0,On-Premise
14183,2024-11-23,126,8,Worldwide Wines,1008,2,2,0.0,144.0,On-Premise
14184,2024-12-20,5,12,North Division,2006,15,4,0.0,1632.0,On-Premise
14185,2025-03-31,64,4,South Division,2012,6,2,0.0,480.0,On-Premise
14186,2024-06-04,63,4,South Division,1009,3,10,0.0,840.0,On-Premise
14187,2025-04-18,181,15,Spirits Division,2007,14,9,0.0,1728.0,On-Premise
14188,2025-05-25,36,1,North Division,2005,8,1,10.0,378.0,Off-Premise
14189,2024-08-03,105,6,Fairfield County,1008,2,8,5.0,547.2,On-Premise
14190,2025-06-29,61,3,South Division,1006,9,12,0.0,1536.0,On-Premise
14191,2025-12-15,8,1,North Division,2001,4,1,5.0,285.0,On-Premise
14192,2024-06-23,145,9,Worldwide Wines,2014,5,1,3.0,291.0,On-Premise
14193,2025-11-20,85,6,Fairfield County,2004,7,3,0.0,1080.0,Off-Premise
14194,2025-02-03,148,11,Spirits Division,2003,7,1,0.0,264.0,On-Premise
14195,2024-09-18,88,6,Fairfield County,2002,5,1,5.0,228.0,Off-Premise
14196,2025-02-16,156,10,Spirits Division,2011,5,1,0.0,456.0,Off-Premise
14197,2024-02-03,41,3,South Division,1002,11,2,0.0,288.0,On-Premise
14198,2025-11-07,51,13,South Division,2007,14,8,7.0,1428.48,On-Premise
14199,2025-08-08,55,13,South Division,2010,5,1,7.0,290.16,Off-Premise
14200,2024-03-21,185,10,Spirits Division,1008,2,3,5.0,205.2,On-Premise
14201,2025-10-08,102,5,Fairfield County,2013,5,5,0.0,1380.0,Off-Premise
14202,2025-05-13,130,14,Worldwide Wines,1009,3,1,0.0,84.0,Off-Premise
14203,2025-07-28,182,15,Spirits Division,2009,4,4,5.0,1094.4,Off-Premise
14204,2024-12-19,86,7,Fairfield County,1006,9,2,0.0,256.0,On-Premise
14205,2024-03-26,91,6,Fairfield County,1007,10,4,10.0,950.4,On-Premise
14206,2024-07-31,52,4,South Division,2002,5,3,0.0,720.0,Off-Premise
14207,2025-06-26,77,3,South Division,2003,7,1,0.0,264.0,Off-Premise
14208,2025-01-13,141,8,Worldwide Wines,1010,2,4,0.0,352.0,Off-Premise
14209,2024-11-07,34,1,North Division,2013,5,1,0.0,276.0,Off-Premise
14210,2024-10-25,50,13,South Division,2010,5,10,0.0,3120.0,On-Premise
14211,2024-11-18,158,11,Spirits Division,2003,7,18,0.0,4752.0,Off-Premise
14212,2025-04-07,121,14,Worldwide Wines,2009,4,1,3.0,279.36,On-Premise
14213,2025-11-21,125,14,Worldwide Wines,1002,11,3,3.0,419.04,On-Premise
14214,2025-04-23,168,11,Spirits Division,2013,5,1,0.0,276.0,Off-Premise
14215,2024-01-31,105,6,Fairfield County,1008,2,1,0.0,72.0,On-Premise
14216,2024-06-08,75,3,South Division,1006,9,4,0.0,512.0,Off-Premise
14217,2025-10-01,52,4,South Division,1008,2,3,0.0,216.0,Off-Premise
14218,2025-08-21,124,8,Worldwide Wines,2003,7,4,0.0,1056.0,Off-Premise
14219,2024-06-19,123,8,Worldwide Wines,1007,10,5,0.0,1320.0,On-Premise
14220,2025-10-01,18,12,North Division,2010,5,3,0.0,936.0,Off-Premise
14221,2024-12-26,150,10,Spirits Division,1007,10,1,0.0,264.0,On-Premise
14222,2025-08-01,137,8,Worldwide Wines,1002,11,6,0.0,864.0,On-Premise
14223,2025-03-17,106,5,Fairfield County,1005,13,2,0.0,312.0,On-Premise
14224,2025-03-01,109,7,Fairfield County,1005,13,1,10.0,140.4,On-Premise
14225,2024-01-24,16,2,North Division,2011,5,9,0.0,4104.0,Off-Premise
14226,2024-10-17,18,12,North Division,1004,12,1,0.0,216.0,Off-Premise
14227,2025-07-23,32,2,North Division,2004,7,11,7.0,3682.8,On-Premise
14228,2025-05-17,105,6,Fairfield County,1001,1,5,5.0,570.0,On-Premise
14229,2024-08-28,142,9,Worldwide Wines,2013,5,3,0.0,828.0,On-Premise
14230,2025-01-19,58,4,South Division,1003,1,2,3.0,256.08,On-Premise
14231,2025-07-04,107,6,Fairfield County,1009,3,5,0.0,420.0,Off-Premise
14232,2024-05-14,6,12,North Division,2002,5,2,0.0,480.0,Off-Premise
14233,2025-01-22,44,13,South Division,2014,5,3,7.0,837.0,Off-Premise
14234,2025-09-13,16,2,North Division,2012,6,1,0.0,240.0,Off-Premise
14235,2024-05-06,160,10,Spirits Division,1003,1,10,5.0,1254.0,On-Premise
14236,2024-04-09,37,12,North Division,2002,5,2,3.0,465.6,Off-Premise
14237,2025-02-09,168,11,Spirits Division,2013,5,1,0.0,276.0,Off-Premise
14238,2024-08-11,88,6,Fairfield County,2015,4,1,0.0,228.0,Off-Premise
14239,2024-08-04,120,7,Fairfield County,2010,5,22,3.0,6658.08,On-Premise
14240,2024-04-23,21,1,North Division,2009,4,1,7.0,267.84,On-Premise
14241,2025-08-07,13,1,North Division,1006,9,1,0.0,128.0,Off-Premise
14242,2024-10-23,59,3,South Division,2004,7,12,0.0,4320.0,On-Premise
14243,2024-07-01,92,5,Fairfield County,2009,4,1,5.0,273.6,Off-Premise
14244,2024-06-11,42,13,South Division,1006,9,1,3.0,124.16,On-Premise
14245,2025-02-14,174,11,Spirits Division,2011,5,1,0.0,456.0,Off-Premise
14246,2025-07-17,181,15,Spirits Division,2006,15,26,10.0,9547.2,On-Premise
14247,2025-02-22,92,5,Fairfield County,2013,5,3,0.0,828.0,Off-Premise
14248,2024-12-26,112,5,Fairfield County,2009,4,5,0.0,1440.0,Off-Premise
14249,2024-08-10,154,15,Spirits Division,2012,6,9,0.0,2160.0,On-Premise
14250,2025-03-04,133,8,Worldwide Wines,1001,1,1,0.0,120.0,On-Premise
14251,2025-09-05,154,15,Spirits Division,2007,14,6,0.0,1152.0,On-Premise
14252,2024-10-12,19,2,North Division,2008,6,1,0.0,168.0,On-Premise
14253,2024-11-23,68,4,South Division,1009,3,8,0.0,672.0,Off-Premise
14254,2025-01-06,135,14,Worldwide Wines,1006,9,3,0.0,384.0,On-Premise
14255,2025-10-07,16,2,North Division,2014,5,1,0.0,300.0,Off-Premise
14256,2024-04-18,95,6,Fairfield County,2014,5,1,0.0,300.0,On-Premise
14257,2025-11-11,74,3,South Division,2014,5,3,0.0,900.0,On-Premise
14258,2025-12-04,60,3,South Division,2013,5,9,0.0,2484.0,On-Premise
14259,2025-10-10,63,4,South Division,2005,8,3,0.0,1260.0,On-Premise
14260,2025-10-13,55,13,South Division,2011,5,9,0.0,4104.0,Off-Premise
14261,2024-11-21,58,4,South Division,2002,5,1,0.0,240.0,On-Premise
14262,2025-05-29,44,13,South Division,2006,15,1,0.0,408.0,Off-Premise
14263,2025-07-02,63,4,South Division,1009,3,8,0.0,672.0,On-Premise
14264,2025-06-29,31,12,North Division,1001,1,3,0.0,360.0,Off-Premise
14265,2025-02-05,66,3,South Division,1002,11,3,3.0,419.04,On-Premise
14266,2024-08-18,157,10,Spirits Division,2001,4,3,0.0,900.0,Off-Premise
14267,2025-02-17,173,15,Spirits Division,2006,15,11,0.0,4488.0,Off-Premise
14268,2025-05-21,149,15,Spirits Division,1005,13,1,0.0,156.0,On-Premise
14269,2025-04-20,106,5,Fairfield County,1001,1,1,0.0,120.0,On-Premise
14270,2024-10-20,162,15,Spirits Division,1008,2,1,5.0,68.4,On-Premise
14271,2025-04-05,144,14,Worldwide Wines,2010,5,1,3.0,302.64,On-Premise
14272,2024-06-09,66,3,South Division,1001,1,1,0.0,120.0,On-Premise
14273,2024-06-30,25,2,North Division,1001,1,3,0.0,360.0,Off-Premise
14274,2025-02-13,168,11,Spirits Division,1009,3,4,7.0,312.48,Off-Premise
14275,2024-10-22,35,12,North Division,2009,4,7,0.0,2016.0,On-Premise
14276,2024-01-04,54,4,South Division,1010,2,5,3.0,426.8,Off-Premise
14277,2025-06-29,50,13,South Division,2014,5,2,0.0,600.0,On-Premise
14278,2024-12-08,50,13,South Division,2010,5,12,10.0,3369.6,On-Premise
14279,2025-04-20,44,13,South Division,2003,7,1,3.0,256.08,Off-Premise
14280,2025-11-02,85,6,Fairfield County,1005,13,3,0.0,468.0,Off-Premise
14281,2024-06-25,160,10,Spirits Division,1006,9,10,0.0,1280.0,On-Premise
14282,2025-11-30,19,2,North Division,2003,7,4,0.0,1056.0,On-Premise
14283,2024-04-10,104,7,Fairfield County,2011,5,3,3.0,1326.96,Off-Premise
14284,2025-01-27,40,1,North Division,2004,7,2,0.0,720.0,Off-Premise
14285,2025-08-17,74,3,South Division,1003,1,4,5.0,501.6,On-Premise
14286,2025-10-30,63,4,South Division,1007,10,4,0.0,1056.0,On-Premise
14287,2025-03-04,8,1,North Division,2013,5,2,0.0,552.0,On-Premise
14288,2025-03-04,106,5,Fairfield County,2002,5,1,0.0,240.0,On-Premise
14289,2025-02-24,11,1,North Division,1009,3,1,0.0,84.0,Off-Premise
14290,2024-07-12,159,15,Spirits Division,1006,9,11,0.0,1408.0,Off-Premise
14291,2025-10-13,16,2,North Division,2003,7,2,7.0,491.04,Off-Premise
14292,2024-01-30,69,3,South Division,2008,6,4,3.0,651.84,On-Premise
14293,2025-09-25,76,3,South Division,1003,1,3,5.0,376.2,On-Premise
14294,2024-08-17,77,3,South Division,2014,5,11,0.0,3300.0,Off-Premise
14295,2024-05-21,144,14,Worldwide Wines,2004,7,1,0.0,360.0,On-Premise
14296,2025-09-16,145,9,Worldwide Wines,2009,4,7,0.0,2016.0,On-Premise
14297,2025-09-26,107,6,Fairfield County,2002,5,4,0.0,960.0,Off-Premise
14298,2025-05-30,18,12,North Division,2011,5,5,0.0,2280.0,Off-Premise
14299,2024-03-23,166,11,Spirits Division,2006,15,9,0.0,3672.0,Off-Premise
14300,2025-09-05,36,1,North Division,2003,7,1,5.0,250.8,Off-Premise
14301,2025-08-07,141,8,Worldwide Wines,2015,4,1,0.0,228.0,Off-Premise
14302,2025-02-22,185,10,Spirits Division,1009,3,4,0.0,336.0,On-Premise
14303,2024-01-24,49,3,South Division,1010,2,3,0.0,264.0,On-Premise
14304,2024-11-28,108,6,Fairfield County,2004,7,3,0.0,1080.0,On-Premise
14305,2025-09-16,63,4,South Division,1006,9,3,0.0,384.0,On-Premise
14306,2024-09-12,122,8,Worldwide Wines,1001,1,1,0.0,120.0,On-Premise
14307,2024-06-19,62,3,South Division,2009,4,1,0.0,288.0,Off-Premise
14308,2025-08-05,163,15,Spirits Division,1003,1,3,0.0,396.0,On-Premise
14309,2025-10-02,9,1,North Division,2005,8,15,0.0,6300.0,Off-Premise
14310,2025-04-28,178,15,Spirits Division,2012,6,13,3.0,3026.4,Off-Premise
14311,2025-12-01,86,7,Fairfield County,1001,1,8,0.0,960.0,On-Premise
14312,2024-04-03,63,4,South Division,1007,10,9,3.0,2304.72,On-Premise
14313,2025-01-14,168,11,Spirits Division,1002,11,2,0.0,288.0,Off-Premise
14314,2024-01-24,104,7,Fairfield County,1005,13,9,0.0,1404.0,Off-Premise
14315,2025-09-07,163,15,Spirits Division,2013,5,3,3.0,803.16,On-Premise
14316,2025-10-31,34,1,North Division,1003,1,8,0.0,1056.0,Off-Premise
14317,2025-02-02,162,15,Spirits Division,2011,5,4,0.0,1824.0,On-Premise
14318,2025-07-19,64,4,South Division,1003,1,17,0.0,2244.0,On-Premise
14319,2025-06-07,46,3,South Division,1008,2,6,0.0,432.0,Off-Premise
14320,2024-07-16,163,15,Spirits Division,2002,5,2,0.0,480.0,On-Premise
14321,2024-06-14,106,5,Fairfield County,2013,5,14,0.0,3864.0,On-Premise
14322,2025-04-13,157,10,Spirits Division,1008,2,1,0.0,72.0,Off-Premise
14323,2025-01-12,49,3,South Division,1009,3,1,0.0,84.0,On-Premise
14324,2024-09-02,41,3,South Division,1001,1,12,0.0,1440.0,On-Premise
14325,2024-06-28,97,5,Fairfield County,2002,5,3,0.0,720.0,On-Premise
14326,2025-04-28,58,4,South Division,1001,1,1,0.0,120.0,On-Premise
14327,2025-12-30,39,2,North Division,2009,4,6,0.0,1728.0,On-Premise
14328,2024-07-23,113,6,Fairfield County,1010,2,11,0.0,968.0,Off-Premise
14329,2024-11-26,84,5,Fairfield County,1002,11,3,0.0,432.0,Off-Premise
14330,2024-05-15,164,15,Spirits Division,2010,5,9,0.0,2808.0,On-Premise
14331,2024-10-27,164,15,Spirits Division,1001,1,1,0.0,120.0,On-Premise
14332,2024-03-07,81,7,Fairfield County,1004,12,1,0.0,216.0,On-Premise
14333,2024-02-01,64,4,South Division,2011,5,1,0.0,456.0,On-Premise
14334,2024-07-30,127,9,Worldwide Wines,1003,1,8,0.0,1056.0,On-Premise
14335,2025-08-14,66,3,South Division,1009,3,2,10.0,151.2,On-Premise
14336,2025-04-17,159,15,Spirits Division,1003,1,1,3.0,128.04,Off-Premise
14337,2025-04-15,162,15,Spirits Division,2009,4,2,7.0,535.68,On-Premise
14338,2024-09-07,126,8,Worldwide Wines,1003,1,5,0.0,660.0,On-Premise
14339,2025-12-01,175,11,Spirits Division,2015,4,1,3.0,221.16,On-Premise
14340,2025-09-09,119,7,Fairfield County,2005,8,1,0.0,420.0,Off-Premise
14341,2025-03-30,50,13,South Division,1010,2,7,0.0,616.0,On-Premise
14342,2024-09-04,13,1,North Division,2007,14,8,0.0,1536.0,Off-Premise
14343,2024-06-30,72,3,South Division,2009,4,1,0.0,288.0,Off-Premise
14344,2025-04-17,147,11,Spirits Division,2015,4,1,0.0,228.0,On-Premise
14345,2025-05-27,66,3,South Division,2013,5,1,0.0,276.0,On-Premise
14346,2025-10-18,184,10,Spirits Division,1002,11,3,3.0,419.04,On-Premise
